"YEAR","MONTH","DAY_OF_MONTH","FL_DATE","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","AIR_TIME","FLIGHTS","DISTANCE",
2020,5,25,2020-05-25,"G4","","LAS","Las Vegas, NV","OAK","Oakland, CA","2000","",,"2129","",,,1.00,407.00,
2020,5,8,2020-05-08,"G4","337NV","TUL","Tulsa, OK","LAX","Los Angeles, CA","1215","1209",-6.00,"1338","1329",-9.00,186.00,1.00,1283.00,
2020,5,15,2020-05-15,"G4","","SAN","San Diego, CA","BLI","Bellingham, WA","1738","",,"2033","",,,1.00,1142.00,
2020,5,10,2020-05-10,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","2218","",,"2323","",,,1.00,259.00,
2020,5,18,2020-05-18,"G4","","LAX","Los Angeles, CA","CVG","Cincinnati, OH","2350","",,"0700","",,,1.00,1900.00,
2020,5,7,2020-05-07,"G4","","SAN","San Diego, CA","SCK","Stockton, CA","1430","",,"1550","",,,1.00,423.00,
2020,5,8,2020-05-08,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","0803","",,"0908","",,,1.00,259.00,
2020,5,24,2020-05-24,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","2223","",,"2329","",,,1.00,259.00,
2020,5,21,2020-05-21,"G4","234NV","CVG","Cincinnati, OH","LAX","Los Angeles, CA","2130","2045",-45.00,"2300","2202",-58.00,240.00,1.00,1900.00,
2020,5,14,2020-05-14,"G4","337NV","LAX","Los Angeles, CA","BOI","Boise, ID","0830","0828",-2.00,"1134","1122",-12.00,94.00,1.00,674.00,
2020,5,14,2020-05-14,"G4","","LAS","Las Vegas, NV","FAT","Fresno, CA","2023","",,"2133","",,,1.00,259.00,
2020,5,13,2020-05-13,"G4","","OAK","Oakland, CA","BLI","Bellingham, WA","1614","",,"1819","",,,1.00,764.00,
2020,5,23,2020-05-23,"G4","","OAK","Oakland, CA","BLI","Bellingham, WA","1013","",,"1218","",,,1.00,764.00,
2020,5,19,2020-05-19,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","1445","",,"1551","",,,1.00,259.00,
2020,5,7,2020-05-07,"G4","257NV","SCK","Stockton, CA","AZA","Phoenix, AZ","0918","1030",72.00,"1058","1215",77.00,93.00,1.00,625.00,
2020,5,11,2020-05-11,"G4","337NV","MFR","Medford, OR","LAX","Los Angeles, CA","2037","2023",-14.00,"2230","2210",-20.00,96.00,1.00,630.00,
2020,5,21,2020-05-21,"G4","312NV","OAK","Oakland, CA","MSO","Missoula, MT","0834","0822",-12.00,"1144","1128",-16.00,108.00,1.00,758.00,
2020,5,25,2020-05-25,"G4","","LAS","Las Vegas, NV","SCK","Stockton, CA","0649","",,"0808","",,,1.00,359.00,
2020,5,18,2020-05-18,"G4","","AZA","Phoenix, AZ","OAK","Oakland, CA","0620","",,"0815","",,,1.00,668.00,
2020,5,31,2020-05-31,"G4","","LAS","Las Vegas, NV","OAK","Oakland, CA","0625","",,"0752","",,,1.00,407.00,
2020,5,27,2020-05-27,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","1643","",,"1749","",,,1.00,259.00,
2020,5,8,2020-05-08,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","2211","",,"2322","",,,1.00,359.00,
2020,5,17,2020-05-17,"G4","337NV","LAX","Los Angeles, CA","MFR","Medford, OR","1529","1522",-7.00,"1724","1706",-18.00,84.00,1.00,630.00,
2020,5,7,2020-05-07,"G4","","OAK","Oakland, CA","LAS","Las Vegas, NV","1043","",,"1208","",,,1.00,407.00,
2020,5,29,2020-05-29,"G4","","LAX","Los Angeles, CA","MEM","Memphis, TN","1310","",,"1850","",,,1.00,1619.00,
2020,5,28,2020-05-28,"G4","314NV","FAT","Fresno, CA","LAS","Las Vegas, NV","1513","1508",-5.00,"1619","1611",-8.00,50.00,1.00,259.00,
2020,5,13,2020-05-13,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","1646","",,"1758","",,,1.00,359.00,
2020,5,28,2020-05-28,"G4","","LAS","Las Vegas, NV","OAK","Oakland, CA","0625","",,"0752","",,,1.00,407.00,
2020,5,10,2020-05-10,"G4","246NV","SCK","Stockton, CA","AZA","Phoenix, AZ","0918","0910",-8.00,"1058","1048",-10.00,86.00,1.00,625.00,
2020,5,3,2020-05-03,"G4","","BLI","Bellingham, WA","LAX","Los Angeles, CA","0957","",,"1239","",,,1.00,1047.00,
2020,5,20,2020-05-20,"G4","","LAS","Las Vegas, NV","FAT","Fresno, CA","1919","",,"2029","",,,1.00,259.00,
2020,5,16,2020-05-16,"G4","","LAS","Las Vegas, NV","FAT","Fresno, CA","0800","",,"0910","",,,1.00,259.00,
2020,5,20,2020-05-20,"G4","","LAS","Las Vegas, NV","SMX","Santa Maria, CA","1524","",,"1642","",,,1.00,310.00,
2020,5,28,2020-05-28,"G4","315NV","SCK","Stockton, CA","LAS","Las Vegas, NV","1552","1547",-5.00,"1704","1658",-6.00,60.00,1.00,359.00,
2020,5,8,2020-05-08,"G4","337NV","LAX","Los Angeles, CA","TUL","Tulsa, OK","0630","0615",-15.00,"1130","1104",-26.00,152.00,1.00,1283.00,
2020,5,23,2020-05-23,"G4","","LAS","Las Vegas, NV","PSP","Palm Springs, CA","0800","",,"0905","",,,1.00,173.00,
2020,5,25,2020-05-25,"G4","","LAX","Los Angeles, CA","CVG","Cincinnati, OH","2350","",,"0700","",,,1.00,1900.00,
2020,5,27,2020-05-27,"G4","","PSP","Palm Springs, CA","LAS","Las Vegas, NV","0950","",,"1050","",,,1.00,173.00,
2020,5,9,2020-05-09,"G4","323NV","SGF","Springfield, MO","LAX","Los Angeles, CA","1357","1340",-17.00,"1537","1516",-21.00,202.00,1.00,1423.00,
2020,5,22,2020-05-22,"G4","311NV","SCK","Stockton, CA","LAS","Las Vegas, NV","1136","1820",404.00,"1248","1927",399.00,56.00,1.00,359.00,
2020,5,25,2020-05-25,"G4","251NV","PVU","Provo, UT","LAX","Los Angeles, CA","1323","1316",-7.00,"1415","1345",-30.00,78.00,1.00,569.00,
2020,5,31,2020-05-31,"G4","","OAK","Oakland, CA","MSO","Missoula, MT","0832","",,"1139","",,,1.00,758.00,
2020,5,13,2020-05-13,"G4","","LAS","Las Vegas, NV","FAT","Fresno, CA","0800","",,"0910","",,,1.00,259.00,
2020,5,1,2020-05-01,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","2211","",,"2322","",,,1.00,359.00,
2020,5,17,2020-05-17,"G4","315NV","LAS","Las Vegas, NV","SMX","Santa Maria, CA","1440","1426",-14.00,"1558","1536",-22.00,55.00,1.00,310.00,
2020,5,24,2020-05-24,"G4","","LAS","Las Vegas, NV","SCK","Stockton, CA","1941","",,"2100","",,,1.00,359.00,
2020,5,6,2020-05-06,"G4","","SGF","Springfield, MO","LAX","Los Angeles, CA","1357","",,"1537","",,,1.00,1423.00,
2020,5,21,2020-05-21,"G4","312NV","LAS","Las Vegas, NV","OAK","Oakland, CA","0625","0620",-5.00,"0754","0745",-9.00,69.00,1.00,407.00,
2020,5,15,2020-05-15,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","1310","",,"1422","",,,1.00,359.00,
2020,5,7,2020-05-07,"G4","","LAS","Las Vegas, NV","SCK","Stockton, CA","1026","",,"1143","",,,1.00,359.00,
2020,5,7,2020-05-07,"G4","337NV","BOI","Boise, ID","LAX","Los Angeles, CA","2154","2144",-10.00,"2302","2242",-20.00,102.00,1.00,674.00,
2020,5,25,2020-05-25,"G4","337NV","DSM","Des Moines, IA","LAX","Los Angeles, CA","1209","1158",-11.00,"1345","1319",-26.00,185.00,1.00,1447.00,
2020,5,11,2020-05-11,"G4","312NV","SCK","Stockton, CA","LAS","Las Vegas, NV","1417","1628",131.00,"1528","1737",129.00,57.00,1.00,359.00,
2020,5,10,2020-05-10,"G4","","LAS","Las Vegas, NV","OAK","Oakland, CA","1220","",,"1347","",,,1.00,407.00,
2020,5,11,2020-05-11,"G4","","OAK","Oakland, CA","LAS","Las Vegas, NV","0842","",,"1007","",,,1.00,407.00,
2020,5,1,2020-05-01,"G4","305NV","FAT","Fresno, CA","LAS","Las Vegas, NV","1516","1503",-13.00,"1621","1609",-12.00,48.00,1.00,259.00,
2020,5,3,2020-05-03,"G4","","OAK","Oakland, CA","LAS","Las Vegas, NV","1043","",,"1208","",,,1.00,407.00,
2020,5,10,2020-05-10,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","2158","",,"2303","",,,1.00,259.00,
2020,5,13,2020-05-13,"G4","","SGF","Springfield, MO","LAX","Los Angeles, CA","1359","",,"1539","",,,1.00,1423.00,
2020,5,18,2020-05-18,"G4","","BLI","Bellingham, WA","SAN","San Diego, CA","1402","",,"1648","",,,1.00,1142.00,
2020,5,22,2020-05-22,"G4","337NV","LAX","Los Angeles, CA","TUL","Tulsa, OK","1430","1426",-4.00,"1930","1911",-19.00,146.00,1.00,1283.00,
2020,5,14,2020-05-14,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","2150","",,"2302","",,,1.00,359.00,
2020,5,15,2020-05-15,"G4","","EUG","Eugene, OR","OAK","Oakland, CA","1702","",,"1827","",,,1.00,445.00,
2020,5,4,2020-05-04,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","1531","",,"1636","",,,1.00,259.00,
2020,5,30,2020-05-30,"G4","","PSP","Palm Springs, CA","LAS","Las Vegas, NV","0950","",,"1050","",,,1.00,173.00,
2020,5,16,2020-05-16,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","1643","",,"1749","",,,1.00,259.00,
2020,5,22,2020-05-22,"G4","","CVG","Cincinnati, OH","LAX","Los Angeles, CA","2130","",,"2300","",,,1.00,1900.00,
2020,5,18,2020-05-18,"G4","246NV","SCK","Stockton, CA","AZA","Phoenix, AZ","2204","2159",-5.00,"2342","2343",1.00,89.00,1.00,625.00,
2020,5,13,2020-05-13,"G4","","LAX","Los Angeles, CA","SGF","Springfield, MO","0800","",,"1319","",,,1.00,1423.00,
2020,5,10,2020-05-10,"G4","","OAK","Oakland, CA","EUG","Eugene, OR","0943","",,"1110","",,,1.00,445.00,
2020,5,29,2020-05-29,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","2238","",,"2344","",,,1.00,259.00,
2020,5,7,2020-05-07,"G4","","BLI","Bellingham, WA","OAK","Oakland, CA","0700","",,"0903","",,,1.00,764.00,
2020,5,14,2020-05-14,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","2213","",,"2319","",,,1.00,259.00,
2020,5,11,2020-05-11,"G4","","LAS","Las Vegas, NV","FAT","Fresno, CA","0615","",,"0723","",,,1.00,259.00,
2020,5,15,2020-05-15,"G4","257NV","SCK","Stockton, CA","AZA","Phoenix, AZ","2204","2157",-7.00,"2342","2337",-5.00,80.00,1.00,625.00,
2020,5,6,2020-05-06,"G4","","LAS","Las Vegas, NV","FAT","Fresno, CA","0800","",,"0908","",,,1.00,259.00,
2020,5,31,2020-05-31,"G4","","OAK","Oakland, CA","LAS","Las Vegas, NV","0932","",,"1056","",,,1.00,407.00,
2020,5,22,2020-05-22,"G4","","OAK","Oakland, CA","EUG","Eugene, OR","1912","",,"2035","",,,1.00,445.00,
2020,5,4,2020-05-04,"G4","337NV","MEM","Memphis, TN","LAX","Los Angeles, CA","2043","2043",0.00,"2243","2243",0.00,227.00,1.00,1619.00,
2020,5,1,2020-05-01,"G4","","FAT","Fresno, CA","LAS","Las Vegas, NV","0803","",,"0908","",,,1.00,259.00,
2020,5,27,2020-05-27,"G4","","LAX","Los Angeles, CA","SGF","Springfield, MO","0746","",,"1303","",,,1.00,1423.00,
2020,5,17,2020-05-17,"G4","323NV","LAX","Los Angeles, CA","BOI","Boise, ID","0830","0825",-5.00,"1134","1106",-28.00,84.00,1.00,674.00,
2020,5,17,2020-05-17,"G4","","LAS","Las Vegas, NV","FAT","Fresno, CA","2023","",,"2133","",,,1.00,259.00,
2020,5,22,2020-05-22,"G4","","LAS","Las Vegas, NV","OAK","Oakland, CA","1935","",,"2104","",,,1.00,407.00,
2020,5,8,2020-05-08,"G4","333NV","SMX","Santa Maria, CA","LAS","Las Vegas, NV","2210","2158",-12.00,"2316","2305",-11.00,56.00,1.00,310.00,
2020,5,20,2020-05-20,"G4","","SMX","Santa Maria, CA","LAS","Las Vegas, NV","1732","",,"1841","",,,1.00,310.00,
2020,5,3,2020-05-03,"G4","","LAX","Los Angeles, CA","BOI","Boise, ID","1309","",,"1612","",,,1.00,674.00,
2020,5,1,2020-05-01,"G4","259NV","OAK","Oakland, CA","AZA","Phoenix, AZ","1429","1507",38.00,"1621","1659",38.00,94.00,1.00,668.00,
2020,5,28,2020-05-28,"G4","","OAK","Oakland, CA","LAS","Las Vegas, NV","1424","",,"1548","",,,1.00,407.00,
2020,5,3,2020-05-03,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","1632","",,"1743","",,,1.00,359.00,
2020,5,13,2020-05-13,"G4","","OAK","Oakland, CA","AZA","Phoenix, AZ","0937","",,"1130","",,,1.00,668.00,
2020,5,22,2020-05-22,"G4","330NV","FAT","Fresno, CA","LAS","Las Vegas, NV","1518","1936",258.00,"1624","2035",251.00,44.00,1.00,259.00,
2020,5,15,2020-05-15,"G4","","OAK","Oakland, CA","AZA","Phoenix, AZ","0900","",,"1053","",,,1.00,668.00,
2020,5,8,2020-05-08,"G4","","LAS","Las Vegas, NV","SCK","Stockton, CA","2004","",,"2121","",,,1.00,359.00,
2020,5,3,2020-05-03,"G4","","LAX","Los Angeles, CA","EUG","Eugene, OR","0739","",,"0941","",,,1.00,748.00,
2020,5,22,2020-05-22,"G4","323NV","MEM","Memphis, TN","LAX","Los Angeles, CA","1918","1915",-3.00,"2118","2102",-16.00,215.00,1.00,1619.00,
2020,5,17,2020-05-17,"G4","315NV","SMX","Santa Maria, CA","LAS","Las Vegas, NV","1643","1629",-14.00,"1752","1731",-21.00,51.00,1.00,310.00,
2020,5,25,2020-05-25,"G4","257NV","AZA","Phoenix, AZ","SCK","Stockton, CA","1934","1934",0.00,"2119","2118",-1.00,85.00,1.00,625.00,
2020,5,14,2020-05-14,"G4","323NV","LAX","Los Angeles, CA","MFR","Medford, OR","1529","1524",-5.00,"1724","1714",-10.00,93.00,1.00,630.00,
2020,5,25,2020-05-25,"G4","","SAN","San Diego, CA","BLI","Bellingham, WA","0956","",,"1251","",,,1.00,1142.00,
2020,5,16,2020-05-16,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","2043","",,"2155","",,,1.00,359.00,
2020,5,15,2020-05-15,"G4","","AZA","Phoenix, AZ","OAK","Oakland, CA","0620","",,"0812","",,,1.00,668.00,
2020,5,24,2020-05-24,"G4","313NV","MSO","Missoula, MT","OAK","Oakland, CA","1224","1203",-21.00,"1336","1256",-40.00,96.00,1.00,758.00,
2020,5,27,2020-05-27,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","1644","",,"1756","",,,1.00,359.00,
2020,5,16,2020-05-16,"G4","337NV","LAX","Los Angeles, CA","SGF","Springfield, MO","0800","0752",-8.00,"1319","1308",-11.00,176.00,1.00,1423.00,
2020,5,31,2020-05-31,"G4","330NV","FAT","Fresno, CA","LAS","Las Vegas, NV","1513","1456",-17.00,"1619","1556",-23.00,48.00,1.00,259.00,
2020,5,4,2020-05-04,"G4","","LAX","Los Angeles, CA","PVU","Provo, UT","0800","",,"1045","",,,1.00,569.00,
2020,5,1,2020-05-01,"G4","","LAX","Los Angeles, CA","PVU","Provo, UT","0800","",,"1045","",,,1.00,569.00,
2020,5,31,2020-05-31,"G4","","CVG","Cincinnati, OH","LAX","Los Angeles, CA","2130","",,"2300","",,,1.00,1900.00,
2020,5,11,2020-05-11,"G4","","LAS","Las Vegas, NV","MRY","Monterey, CA","2014","",,"2136","",,,1.00,375.00,
2020,5,24,2020-05-24,"G4","","LAX","Los Angeles, CA","OKC","Oklahoma City, OK","0800","",,"1254","",,,1.00,1187.00,
2020,5,21,2020-05-21,"G4","","LAX","Los Angeles, CA","BLI","Bellingham, WA","1053","",,"1340","",,,1.00,1047.00,
2020,5,22,2020-05-22,"G4","","SCK","Stockton, CA","SAN","San Diego, CA","0858","",,"1016","",,,1.00,423.00,
2020,5,29,2020-05-29,"G4","320NV","SCK","Stockton, CA","LAS","Las Vegas, NV","2217","2225",8.00,"2329","2338",9.00,59.00,1.00,359.00,
2020,5,10,2020-05-10,"G4","246NV","AZA","Phoenix, AZ","SCK","Stockton, CA","0640","0636",-4.00,"0828","0824",-4.00,91.00,1.00,625.00,
2020,5,19,2020-05-19,"G4","","LAS","Las Vegas, NV","SCK","Stockton, CA","1214","",,"1333","",,,1.00,359.00,
2020,5,16,2020-05-16,"G4","","BLI","Bellingham, WA","PSP","Palm Springs, CA","0730","",,"1012","",,,1.00,1078.00,
2020,5,1,2020-05-01,"G4","337NV","LAX","Los Angeles, CA","MEM","Memphis, TN","1423","1420",-3.00,"2003","2000",-3.00,195.00,1.00,1619.00,
2020,5,9,2020-05-09,"G4","","PSP","Palm Springs, CA","BLI","Bellingham, WA","1651","",,"1940","",,,1.00,1078.00,
2020,5,11,2020-05-11,"G4","337NV","LAX","Los Angeles, CA","MFR","Medford, OR","1301","1255",-6.00,"1455","1437",-18.00,84.00,1.00,630.00,
2020,5,10,2020-05-10,"G4","333NV","SMX","Santa Maria, CA","LAS","Las Vegas, NV","1753","1742",-11.00,"1859","1840",-19.00,47.00,1.00,310.00,
2020,5,27,2020-05-27,"G4","","LAS","Las Vegas, NV","SCK","Stockton, CA","1436","",,"1554","",,,1.00,359.00,
2020,5,25,2020-05-25,"G4","323NV","EUG","Eugene, OR","LAX","Los Angeles, CA","1001","0952",-9.00,"1207","1145",-22.00,98.00,1.00,748.00,
2020,5,25,2020-05-25,"G4","337NV","TUL","Tulsa, OK","LAX","Los Angeles, CA","2026","2043",17.00,"2149","2150",1.00,159.00,1.00,1283.00,
2020,5,18,2020-05-18,"G4","","EUG","Eugene, OR","OAK","Oakland, CA","1638","",,"1803","",,,1.00,445.00,
2020,5,31,2020-05-31,"G4","330NV","SMX","Santa Maria, CA","LAS","Las Vegas, NV","1135","1130",-5.00,"1243","1239",-4.00,59.00,1.00,310.00,
2020,5,28,2020-05-28,"G4","","CVG","Cincinnati, OH","LAX","Los Angeles, CA","2130","",,"2300","",,,1.00,1900.00,
2020,5,7,2020-05-07,"G4","","CVG","Cincinnati, OH","LAX","Los Angeles, CA","0606","",,"0745","",,,1.00,1900.00,
2020,5,15,2020-05-15,"G4","","BLI","Bellingham, WA","SAN","San Diego, CA","1402","",,"1648","",,,1.00,1142.00,
2020,5,24,2020-05-24,"G4","","OKC","Oklahoma City, OK","LAX","Los Angeles, CA","1344","",,"1444","",,,1.00,1187.00,
2020,5,4,2020-05-04,"G4","337NV","LAX","Los Angeles, CA","MEM","Memphis, TN","1423","1421",-2.00,"2003","1948",-15.00,189.00,1.00,1619.00,
2020,5,16,2020-05-16,"G4","","LAS","Las Vegas, NV","OAK","Oakland, CA","0815","",,"0944","",,,1.00,407.00,
2020,5,17,2020-05-17,"G4","","SCK","Stockton, CA","LAS","Las Vegas, NV","2150","",,"2302","",,,1.00,359.00,
2020,5,1,2020-05-01,"WN","","ABQ","Albuquerque, NM","LAX","Los Angeles, CA","1715","",,"1820","",,,1.00,677.00,
2020,5,1,2020-05-01,"WN","N755SA","ABQ","Albuquerque, NM","LAX","Los Angeles, CA","1255","1249",-6.00,"1405","1340",-25.00,94.00,1.00,677.00,
2020,5,1,2020-05-01,"WN","","ABQ","Albuquerque, NM","OAK","Oakland, CA","1335","",,"1500","",,,1.00,889.00,
2020,5,1,2020-05-01,"WN","","ABQ","Albuquerque, NM","OAK","Oakland, CA","1945","",,"2115","",,,1.00,889.00,
2020,5,1,2020-05-01,"WN","N959WN","ABQ","Albuquerque, NM","SAN","San Diego, CA","0725","0719",-6.00,"0815","0801",-14.00,92.00,1.00,628.00,
2020,5,1,2020-05-01,"WN","","ABQ","Albuquerque, NM","SJC","San Jose, CA","1245","",,"1405","",,,1.00,870.00,
2020,5,1,2020-05-01,"WN","","ATL","Atlanta, GA","LAX","Los Angeles, CA","0835","",,"1030","",,,1.00,1947.00,
2020,5,1,2020-05-01,"WN","N8310C","ATL","Atlanta, GA","LAX","Los Angeles, CA","2005","2005",0.00,"2205","2140",-25.00,258.00,1.00,1947.00,
2020,5,1,2020-05-01,"WN","N257WN","ATL","Atlanta, GA","OAK","Oakland, CA","1535","1531",-4.00,"1745","1737",-8.00,288.00,1.00,2130.00,
2020,5,1,2020-05-01,"WN","","ATL","Atlanta, GA","SAN","San Diego, CA","1025","",,"1210","",,,1.00,1892.00,
2020,5,1,2020-05-01,"WN","N452WN","AUS","Austin, TX","LAX","Los Angeles, CA","2000","1955",-5.00,"2125","2103",-22.00,170.00,1.00,1242.00,
2020,5,1,2020-05-01,"WN","","AUS","Austin, TX","LAX","Los Angeles, CA","0550","",,"0710","",,,1.00,1242.00,
2020,5,1,2020-05-01,"WN","","AUS","Austin, TX","LAX","Los Angeles, CA","1440","",,"1600","",,,1.00,1242.00,
2020,5,1,2020-05-01,"WN","N727SW","AUS","Austin, TX","OAK","Oakland, CA","1715","1710",-5.00,"1900","1850",-10.00,204.00,1.00,1497.00,
2020,5,1,2020-05-01,"WN","","AUS","Austin, TX","SAN","San Diego, CA","2000","",,"2100","",,,1.00,1164.00,
2020,5,1,2020-05-01,"WN","N8627B","AUS","Austin, TX","SAN","San Diego, CA","1340","1344",4.00,"1445","1433",-12.00,157.00,1.00,1164.00,
2020,5,1,2020-05-01,"WN","N7818L","AUS","Austin, TX","SAN","San Diego, CA","0750","0746",-4.00,"0855","0836",-19.00,160.00,1.00,1164.00,
2020,5,1,2020-05-01,"WN","N7725A","AUS","Austin, TX","SJC","San Jose, CA","2015","2011",-4.00,"2155","2148",-7.00,207.00,1.00,1476.00,
2020,5,1,2020-05-01,"WN","N216WR","AUS","Austin, TX","SJC","San Jose, CA","1030","1024",-6.00,"1220","1202",-18.00,208.00,1.00,1476.00,
2020,5,1,2020-05-01,"WN","","AUS","Austin, TX","SMF","Sacramento, CA","1535","",,"1715","",,,1.00,1481.00,
2020,5,1,2020-05-01,"WN","","BNA","Nashville, TN","LAX","Los Angeles, CA","0600","",,"0825","",,,1.00,1797.00,
2020,5,1,2020-05-01,"WN","N8560Z","BNA","Nashville, TN","LAX","Los Angeles, CA","1335","1330",-5.00,"1605","1548",-17.00,241.00,1.00,1797.00,
2020,5,1,2020-05-01,"WN","N7879A","BNA","Nashville, TN","OAK","Oakland, CA","0730","0725",-5.00,"1010","1005",-5.00,266.00,1.00,1959.00,
2020,5,1,2020-05-01,"WN","","BNA","Nashville, TN","SAN","San Diego, CA","2040","",,"2300","",,,1.00,1751.00,
2020,5,1,2020-05-01,"WN","","BNA","Nashville, TN","SAN","San Diego, CA","0835","",,"1055","",,,1.00,1751.00,
2020,5,1,2020-05-01,"WN","","BNA","Nashville, TN","SJC","San Jose, CA","0735","",,"1020","",,,1.00,1947.00,
2020,5,1,2020-05-01,"WN","N7746C","BOI","Boise, ID","OAK","Oakland, CA","0635","0631",-4.00,"0715","0705",-10.00,83.00,1.00,512.00,
2020,5,1,2020-05-01,"WN","N259WN","BOI","Boise, ID","SAN","San Diego, CA","1445","1441",-4.00,"1555","1549",-6.00,117.00,1.00,749.00,
2020,5,1,2020-05-01,"WN","","BOI","Boise, ID","SJC","San Jose, CA","1425","",,"1505","",,,1.00,523.00,
2020,5,1,2020-05-01,"WN","","BOI","Boise, ID","SMF","Sacramento, CA","1340","",,"1405","",,,1.00,437.00,
2020,5,1,2020-05-01,"WN","","BOI","Boise, ID","SMF","Sacramento, CA","1705","",,"1730","",,,1.00,437.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","DAL","Dallas, TX","0810","",,"1315","",,,1.00,1243.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","DEN","Denver, CO","1335","",,"1645","",,,1.00,850.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","DEN","Denver, CO","1820","",,"2135","",,,1.00,850.00,
2020,5,1,2020-05-01,"WN","N8673F","BUR","Burbank, CA","DEN","Denver, CO","1110","1106",-4.00,"1425","1414",-11.00,105.00,1.00,850.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","HOU","Houston, TX","1350","",,"1900","",,,1.00,1389.00,
2020,5,1,2020-05-01,"WN","N436WN","BUR","Burbank, CA","LAS","Las Vegas, NV","1310","1309",-1.00,"1420","1405",-15.00,39.00,1.00,223.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","LAS","Las Vegas, NV","1205","",,"1310","",,,1.00,223.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","LAS","Las Vegas, NV","0850","",,"0955","",,,1.00,223.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","LAS","Las Vegas, NV","1050","",,"1205","",,,1.00,223.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","LAS","Las Vegas, NV","1500","",,"1610","",,,1.00,223.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","OAK","Oakland, CA","1500","",,"1615","",,,1.00,325.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","OAK","Oakland, CA","1600","",,"1710","",,,1.00,325.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","OAK","Oakland, CA","1700","",,"1815","",,,1.00,325.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","OAK","Oakland, CA","1955","",,"2105","",,,1.00,325.00,
2020,5,1,2020-05-01,"WN","N7888A","BUR","Burbank, CA","OAK","Oakland, CA","0945","0941",-4.00,"1100","1048",-12.00,53.00,1.00,325.00,
2020,5,1,2020-05-01,"WN","N7856A","BUR","Burbank, CA","OAK","Oakland, CA","1835","1833",-2.00,"1950","1939",-11.00,51.00,1.00,325.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","PHX","Phoenix, AZ","1440","",,"1610","",,,1.00,369.00,
2020,5,1,2020-05-01,"WN","","BUR","Burbank, CA","PHX","Phoenix, AZ","1105","",,"1240","",,,1.00,369.00,
2020,5,1,2020-05-01,"WN","N760SW","BUR","Burbank, CA","PHX","Phoenix, AZ","0815","0830",15.00,"0940","0938",-2.00,54.00,1.00,369.00,
2020,5,1,2020-05-01,"WN","N294WN","BUR","Burbank, CA","SFO","San Francisco, CA","1800","1800",0.00,"1925","1905",-20.00,53.00,1.00,326.00,
2020,5,1,2020-05-01,"WN","N456WN","BUR","Burbank, CA","SFO","San Francisco, CA","1250","1248",-2.00,"1410","1352",-18.00,53.00,1.00,326.00,
2020,5,1,2020-05-01,"WN","N499WN","BUR","Burbank, CA","SJC","San Jose, CA","1655","1650",-5.00,"1800","1750",-10.00,50.00,1.00,296.00,
2020,5,1,2020-05-01,"WN","N228WN","BUR","Burbank, CA","SJC","San Jose, CA","2035","2029",-6.00,"2140","2131",-9.00,50.00,1.00,296.00,
2020,5,1,2020-05-01,"WN","N283WN","BUR","Burbank, CA","SJC","San Jose, CA","0710","0705",-5.00,"0820","0803",-17.00,48.00,1.00,296.00,
2020,5,1,2020-05-01,"WN","N7746C","BUR","Burbank, CA","SJC","San Jose, CA","1010","1007",-3.00,"1120","1106",-14.00,48.00,1.00,296.00,
2020,5,1,2020-05-01,"WN","N7856A","BUR","Burbank, CA","SJC","San Jose, CA","1325","1319",-6.00,"1430","1416",-14.00,48.00,1.00,296.00,
